customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0006832,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.72,1890.25,Yes
C0006833,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),111.09,3106.92,Yes
C0006834,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,117.96,1149.83,Yes
C0006835,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,47.08,207.79,Yes
C0006836,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,101.32,1309.71,No
C0006837,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,41.46,297.45,Yes
C0006838,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,38.45,333.27,No
C0006839,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,38.39,243.0,Yes
C0006840,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),123.26,192.95,Yes
C0006841,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),89.41,2711.34,No
C0006842,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.32,1281.78,Yes
C0006843,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.87,1547.36,Yes
C0006844,Male,0,No,No,13,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.05,977.52,No
C0006845,Female,0,Yes,No,72,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),107.46,7762.7,No
C0006846,Female,0,No,No,65,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),122.69,7968.86,No
C0006847,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.64,771.74,Yes
C0006848,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,17.32,237.85,No
C0006849,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.69,1945.68,No
C0006850,Female,1,No,No,29,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.72,1348.74,No
C0006851,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.79,2495.96,Yes
C0006852,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,28.57,554.63,Yes
C0006853,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),103.99,1241.92,No
C0006854,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,105.1,917.52,Yes
C0006855,Female,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.98,333.85,No
C0006856,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.31,2594.61,No
C0006857,Male,0,Yes,Yes,72,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),25.19,1765.79,No
C0006858,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.94,57.91,No
C0006859,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,48.83,843.93,Yes
C0006860,Male,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,126.93,1794.45,No
C0006861,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,82.9,789.31,Yes
C0006862,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,40.07,1467.54,No
C0006863,Male,0,Yes,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),31.49,504.88,No
C0006864,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.17,634.1,No
C0006865,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,27.14,276.57,Yes
C0006866,Male,0,No,No,8,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,38.42,219.97,No
C0006867,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,20.9,137.78,Yes
C0006868,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.85,59.85,Yes
C0006869,Female,0,No,Yes,2,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.25,117.81,Yes
C0006870,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.41,969.61,Yes
C0006871,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),50.62,1157.79,No
C0006872,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,92.86,1808.3,No
C0006873,Female,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.56,1288.1,No
C0006874,Female,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.68,3227.83,Yes
C0006875,Male,0,No,No,39,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),57.47,2224.08,No
C0006876,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),124.57,1267.18,Yes
C0006877,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,66.17,287.95,Yes
C0006878,Male,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.65,351.2,No
C0006879,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,70.74,1176.36,Yes
C0006880,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),62.34,2400.68,No
C0006881,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),132.89,3174.41,No
C0006882,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.77,1755.04,Yes
C0006883,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,44.57,839.72,Yes
C0006884,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,60.64,916.42,No
C0006885,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,94.04,6681.06,No
C0006886,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.44,3716.09,Yes
C0006887,Male,0,Yes,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,28.58,824.34,No
C0006888,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.39,889.5,Yes
C0006889,Female,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.05,559.6,Yes
C0006890,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),126.55, ,Yes
C0006891,Female,1,No,No,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),94.49, ,No
C0006892,Female,0,No,Yes,0,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.08, ,Yes
C0006893,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,83.96,5967.82,No
C0006894,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,114.2,177.15,Yes
C0006895,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,25.83,25.83,Yes
C0006896,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.48,889.05,Yes
C0006897,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),47.17,539.08,No
C0006898,Female,0,Yes,No,50,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.49,1775.14,No
C0006899,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),141.4,141.4,Yes
C0006900,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,108.25,6705.67,No
C0006901,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,87.77,351.28,Yes
C0006902,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.0,1626.18,No
C0006903,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),57.19,941.85,No
C0006904,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),73.29,1518.18,No
C0006905,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),73.03,402.65,No
C0006906,Female,0,Yes,No,18,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),110.33,1962.11,Yes
C0006907,Female,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,102.4,2501.11,No
C0006908,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.67, ,No
C0006909,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.83, ,Yes
C0006910,Male,1,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.47,5380.2,No
C0006911,Male,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),105.02,1258.63,No
C0006912,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,118.3,6492.93,No
C0006913,Male,1,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),63.09,1550.36,No
C0006914,Male,0,No,Yes,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),19.49,205.92,No
C0006915,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),55.4,202.11,No
C0006916,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.84,5240.23,No
C0006917,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),87.41,1445.57,Yes
C0006918,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.4,349.87,No
C0006919,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),90.82,2009.54,No
C0006920,Female,1,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.71,103.76,No
C0006921,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,82.38,3203.04,Yes
C0006922,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.46,102.46,Yes
C0006923,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),103.08,502.49,No
C0006924,Male,0,No,No,1,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),97.14,97.14,Yes
C0006925,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,102.5,282.54,Yes
C0006926,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.82,523.39,Yes
C0006927,Female,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.57,872.5,No
C0006928,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.32,1107.91,Yes
C0006929,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.98,585.02,Yes
C0006930,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,40.31,310.98,Yes
C0006931,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.12,1214.12,Yes
C0006932,Female,1,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.11,1225.94,No
C0006933,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),50.67,474.49,Yes
C0006934,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.87,511.75,Yes
C0006935,Male,0,Yes,No,14,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,46.07,690.95,Yes
C0006936,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),38.15,275.86,No
C0006937,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,122.83,739.41,Yes
C0006938,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),74.02,2185.95,No
C0006939,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.99,2627.9,Yes
C0006940,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,73.98,1038.05,Yes
C0006941,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,61.67,1886.57,Yes
C0006942,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),103.49,398.35,No
C0006943,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.54,570.23,Yes
C0006944,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,77.18,1480.25,No
C0006945,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,133.36,1733.4,Yes
C0006946,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,98.93,283.44,Yes
C0006947,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,57.51,1484.68,No
C0006948,Male,0,No,Yes,36,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),94.13,3386.07,No
C0006949,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),50.04,1034.34,Yes
C0006950,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),98.42,341.46,Yes
C0006951,Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.22,98.22,Yes
C0006952,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,56.34,443.66,No
C0006953,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,74.61, ,No
C0006954,Female,0,Yes,Yes,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.58,2714.45,No
C0006955,Male,1,Yes,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),67.25,1545.72,No
C0006956,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.43,673.33,No
C0006957,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,98.88,4333.84,Yes
C0006958,Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,71.33,76.73,No
C0006959,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),37.93,907.42,Yes
C0006960,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),28.39,39.2,Yes
C0006961,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),102.0,134.82,Yes
C0006962,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),85.89,135.27,Yes
C0006963,Male,0,No,Yes,60,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,113.0,6785.36,No
C0006964,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,80.1,899.02,Yes
C0006965,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,72.53,121.32,Yes
C0006966,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.47,423.09,Yes
C0006967,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,58.44,185.75,No
C0006968,Female,0,Yes,No,0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.63, ,Yes
C0006969,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,49.85,1315.49,Yes
C0006970,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,26.5,26.5,No
C0006971,Female,0,Yes,Yes,57,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,24.33,1337.77,Yes
C0006972,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.23,1088.89,Yes
C0006973,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,107.23,141.89,No
C0006974,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),66.8,306.87,Yes
C0006975,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,77.43,1389.52,Yes
C0006976,Female,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,61.95,509.52,No
C0006977,Female,0,No,No,15,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.19,1480.34,Yes
C0006978,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,99.94,3201.24,No
C0006979,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),137.46,4244.75,No
